"","x"
"111",0.000691452659651682
"112",9.23845426026407e-05
"113",0.59969536
"114",0.5277319168
"115",0.59969536
"116",0.464404086784
"117",0.5277319168
"118",0.681472
"119",0.40867559636992
"120",0.001728
"121",0.40867559636992
"122",0.464404086784
"123",0.464404086784
"124",0.464404086784
"125",0.512908935546875
"126",3.0517578125e-05
"127",0.073272705078125
"128",0.448795318603515
"129",0.263075576163828
"130",3.0517578125e-05
"131",3.0517578125e-05
"132",0.586181640625
"133",0.360813447274267
"134",0.003814697265625
"135",0.427630752325058
"136",0.003814697265625
"137",0.360813447274267
"138",0.000596046447753906
"139",0.360813447274267
"140",0.360813447274267
"141",0.479211165311404
"142",0.423917569313951
"143",0.479211165311404
"144",0.062505804171052
"145",0.479211165311404
"146",2.35986652879824e-06
"147",0.541716969482434
"148",0.0706587351498819
"149",0.0706587351498819
"150",0.662860650462452
"151",0.662860650462452
"152",0.00574063274529761
"153",0.00528742489698427
"154",0.610529546478532
"155",0.545214108830859
"156",0.603215609770307
"157",0.738386151570341
"158",0.000888996358670996
"159",0.603215609770307
"160",0.667387483150121
"161",0.837030330466275
"162",0.837030330466275
"163",0.837030330466275
"164",0.837030330466275
"165",0.837030330466275
"166",0.586440001063273
"167",0.700619774120481
"168",0.765793706596804
"169",0.765793706596804
"170",0.145833333333333
"171",0.145833333333333
"172",0.623200593171296
"173",0.388378979329055
"174",0.0132538320596326
"175",0.454687585555967
"176",0.532317173333815
"177",0.532317173333815
"178",0.623200593171296
"179",0.894736842105309
"180",0.640886733527344
"181",0.0432353479169851
"182",0.459057664647955
"183",0.000122773766315493
"184",1.36037414199999e-06
"185",0.410735805211349
"186",1.36037414199999e-06
"187",0.573424972103443
"188",0.0674617614239325
"189",0.0674617614239325
"190",0.87356321839078
"191",0.87356321839078
"192",0.87356321839078
"193",0.87356321839078
"194",3.23122472013778e-05
"195",0.508711667327017
"196",0.444391801343128
"197",0.444391801343128
"198",0.000255560500592725
"199",0.0561874691353358
"200",0.00134742101524384
"201",0.339121025836671
"202",3.23122472013778e-05
"203",0.444391801343128
"204",0.582340987598049
"205",0.508711667327017
"206",0.582340987598049
"207",0.0643198659838731
"208",0.444391801343128
"209",0.865853658536582
"210",0.00875750002492483
"211",0.562053925473519
"212",0.64913270265956
"213",0.904761904761905
"214",0.0779613432674657
"215",0.00820645718604902
"216",0.0779613432674657
"217",0.000707132365237784
"218",0.740632761040925
"219",1.40356512382222e-10
"220",0.0599238912490382
"221",0.465615522808607
"222",0.0599238912490382
"223",0.118415993848513
"224",0.000354904458862305
"225",0.412377538834433
"226",4.87123767065894e-05
"227",0.000354904458862305
"228",0.55402581534526
"229",0.6327743454271
"230",0.6327743454271
"231",0.6327743454271
"232",0.56436630808363
"233",0.00126349870688804
"234",0.709474266084931
"235",0.790123456790229
"236",0.790123456790229
"237",0.346439416114827
"238",0.0548077982525299
"239",0.346439416114827
"240",0.0487180428911409
"241",0.389744343129155
"242",0.0487180428911409
"243",0.55492895730683
"244",0.55492895730683
"245",0.43846238602027
"246",0.49327018427277
"247",0.898305084745791
"248",0.00105171414798988
"249",0.00834538147373928
"250",0.0737175363513643
"251",0.632774345427294
"252",1.59642898230827e-06
"253",0.503353734236983
"254",0.000136594454798737
"255",0.503353734236983
"256",1.47669680863507e-05
"257",0.632774345427294
"258",0.709474266085094
"259",0.709474266085094
"260",0.709474266085094
"261",0.116279069767442
"262",0.116279069767442
"263",0.609902711506168
"264",0.0709189199425777
"265",0.062672533902743
"266",0.53898379156359
"267",0.000182812629339935
"268",0.420926227700284
"269",0.062672533902743
"270",0.062672533902743
"271",0.00157218861232344
"272",0.339201375833519
"273",0.258864207872949
"274",0.0467891677665094
"275",0.0613099439699089
"276",0.19755426390304
"277",0.0190272239906614
"278",0.0326698114655351
"279",0.00137174211248273
"280",0.00137174211248273
"281",0.00137174211248273
"282",0.00137174211248273
"283",0.438462386020008
"284",0.493270184272518
"285",0.554928957306593
"286",0.493270184272518
"287",0.493270184272518
"288",1.69350878084278e-05
"289",0.0548077982525004
"290",0.438462386020008
"291",0.00770734662925793
"292",0.00685097478156248
"293",0.0874089490114519
"294",0.60114838892715
"295",0.0644087559564812
"296",0.665557144883614
"297",0.542972738385826
"298",0.60114838892715
"299",0.60114838892715
"300",0.49042698950979
"301",0.49042698950979
"302",0.49042698950979
"303",0.00636574074074074
"304",0.0380821716258721
"305",0.0539356540423525
"306",0.0494410162054898
"307",0.70606674382716
"308",0.888888888888889
"309",0.888888888888889
"310",0.888888888888889
"311",0.888888888888889
"312",0.624295076969974
"313",0.554928957306643
"314",0.624295076969974
"315",0.624295076969974
"316",0.0426393618060388
"317",0.0370777059182961
"318",0.284262412040253
"319",0.326901773846277
"320",0.00845858339827239
"321",0.085762986838971
"322",0.630106390115343
"323",0.630106390115343
"324",0.0506919500698329
"325",0.477597686442249
"326",0.00538041509586156
"327",0.0462191309460241
"328",0.477597686442249
"329",0.0668791381808168
"330",0.523816817388273
"331",0.523816817388273
"332",0.0506919500698329
"333",5.34824985896467e-06
"334",0.840277777777778
"335",0.05883889531893
"336",0.70606674382716
"337",0.70606674382716
"338",0.64722784850823
"339",0.0700231481481482
"340",0.70606674382716
"341",0.70606674382716
"342",0.000578703703703704
"343",0.882352941176471
"344",0.606134984015996
"345",0.0107757330491733
"346",0.686952981884795
"347",0.6251853069474
"348",0.6251853069474
"349",0.534578740723125
"350",0.0112282869297022
"351",0.0112282869297022
"352",0.567426855718606
"353",0.567426855718606
"354",0.0762621694085813
"355",0.711780247813416
"356",0.91304347826087
"357",0.91304347826087
"358",0.91304347826087
"359",0.91304347826087
"360",0.579360326602963
"361",0.335658388041492
"362",0.0854705649357144
"363",0.675757068641908
"364",0.74532029629624
"365",0.74532029629624
"366",0.375384635653205
"367",6.16960608687565e-08
"368",0.0317658820570517
"369",0.375384635653205
"370",6.6102922359384e-07
"371",0.612686408901981
"372",0.0630706597399094
"373",0.88524590163935
"374",0.00344539947291136
"375",2.28354318964472e-06
"376",1.76159046058306e-05
"377",2.28354318964472e-06
"378",0.0704731857451056
"379",0.0899282318784413
"380",0.466666666666667
"381",0.116148148148148
"382",0.00482000475537265
"383",0.111111111111109
"384",0.111111111111109
"385",0.111111111111109
"386",0.111111111111109
"387",0.493270184272435
"388",0.438462386019922
"389",0.243315474692162
"390",0.273729909028695
"391",0.273729909028695
"392",0.307946147657296
"393",0.0342162386285878
"394",0.346439416114474
"395",0.346439416114474
"396",2.09075158128742e-07
"397",0.000107046480961907
"398",0.554928957306515
"399",0.624295076969859
"400",0.624295076969859
"401",0.624295076969859
"402",1.93530368611163e-05
"403",0.0439560439560414
"404",0.763602183866168
"405",0.667268683219494
"406",0.0384106962889809
"407",0.0582200986930443
"408",0.652065105362087
"409",3.49249065949572e-05
"410",0.549550166733538
"411",0.504505071099641
"412",0.482982805353321
"413",0.402637839623468
"414",0.0316390672853609
"415",0.0316390672853609
"416",0.0316390672853609
"417",0.0316390672853609
"418",0.7855248133851
"419",0.813087087538964
"420",0.813087087538964
"421",0.871146861102842
"422",1.19076946663084e-17
"423",0.0623860988563234
"424",1.76159046058306e-05
"425",0.0552270383318276
"426",1.98994477954752e-05
"427",0.00393643388249016
"428",0.423479028907972
"429",0.423479028907972
"430",0.356613919080397
"431",0.356613919080397
"432",0.502881346828217
"433",0.804960569509603
"434",0.696558632350116
"435",0.748800529776374
"436",0.0561600397332281
"437",0.000191823644855756
"438",0.157745027879283
"439",2.73544822548646e-05
"440",0.17584691632445
"441",0.337449837269699
"442",0.949152542372889
"443",0.949152542372889
"444",0.0317902088701029
"445",0.693988234219028
"446",0.62520744111201
"447",0.04347877396737
"448",0.913086419753086
"449",0.913086419753086
"450",1.65707952529067e-07
"451",0.55376721891627
"452",0.529155342519991
"453",0.833726809937509
"454",0.833726809937509
"455",0.095367431640625
"456",0.095367431640625
"457",0.057220458984375
"458",0.152587890625
"459",0.667591659000651
"460",0.790007763979966
"461",0.790007763979966
"462",0.903915275006623
"463",0.817062824390298
"464",0.0279816035750111
"465",0.845044427965369
"466",0.883600000000021
"467",0.0343796881337211
"468",0.689869781056049
"469",0.733904022400044
"470",0.538615114094964
"471",0.609568938541139
"472",0.648477594192694
"473",0.689869781056049
"474",0.813676125784555
"475",0.797070490564542
"476",0.662068837671762
"477",0.847932455732779
"478",0.883631000960934
"479",0.628820983791374
"480",0.0611353734241596
"481",0.0611353734241596
"482",0.573102668771928
"483",0.573102668771928
"484",0.689956357215484
"485",0.689956357215484
"486",0.628820983791374
"487",0.628820983791374
"488",0.628820983791374
"489",0.689956357215484
"490",0.573102668771928
"491",3.53277701199556e-05
"492",0.0350368456657542
"493",0.0291028694009449
"494",3.36696450883047e-10
"495",0.433859035317353
"496",0.573102668771928
"497",0.757035447500266
"498",0.689956357215484
"499",0.689956357215484
"500",0.0611353734241596
"501",0.00652157822213671
"502",0.0670790902848367
"503",0.495491595476363
"504",0.00349898732770553
"505",0.00349898732770553
"506",4.98668751407931e-05
"507",0.703911638969241
"508",0.768490688415908
"509",0.703911638969241
"510",0.768490688415908
"511",0.495491595476363
"512",0.348782301067251
"513",0.415714684404736
"514",0.4538536462767
"515",0.768490688415908
"516",0.644759400400441
"517",0.0454579445391136
"518",0.644759400400441
"519",0.000497872557603221
"520",0.768490688415908
"521",0.768490688415908
"522",0.768490688415908
"523",0.768490688415908
"524",0.703911638969241
"525",0.540949540015442
"526",0.004553064051977
"527",0.495491595476363
"528",0.495491595476363
"529",0.495491595476363
"530",0.63016962688308
"531",0.63016962688308
"532",0.63016962688308
"533",0.0466792316209692
"534",0.00296443832374186
"535",0.000276617668865007
"536",0.50024896713143
"537",0.540268884501948
"538",0.63016962688308
"539",0.63016962688308
"540",0.0432215107601563
"541",1.89724052719483e-05
"542",0.463193488084654
"543",0.735029852796434
"544",0.0588023882237154
"545",0.793832241020154
"546",0.943925233644788
"547",0.841032518858331
"548",0.93220338983054
"549",0.93220338983054
"550",0.570276430805813
"551",0.495572020450359
"552",0.495572020450359
"553",0.53161362193764
"554",0.570276430805813
"555",0.0414746495131495
"556",0.53161362193764
"557",0.000219370047011695
"558",0.570276430805813
"559",0.656242067978479
"560",0.0360416014872984
"561",0.461973917368995
"562",0.810087691536218
"563",0.390625
"564",0.0596046447753906
"565",0.0372529029846191
"566",0.000152760185301304
"567",0.962620149519376
"568",0.944457505188809
"569",0.944457505188809
"570",0.858657153259712
"571",0.926637552260706
"572",0.725087643811182
"573",0.00110604750762083
"574",0.00110604750762083
"575",0.0304163064595731
"576",0.0315223539671928
"577",0.866864734097813
"578",0.866864734097813
"579",0.898387088064975
"580",0.807099360001866
"581",0.836448427638269
"582",0.807099360001866
"583",0.807099360001866
"584",0.807099360001866
"585",0.751454467222472
"586",0.836448427638269
"587",0.866864734097813
"588",0.75
"589",0.75
"590",0.13348388671875
"591",0.075084686279297
"592",0.0316763520240784
"593",0.075084686279297
"594",0.2373046875
"595",0.0029296875
"596",0.2373046875
"597",0.2373046875
"598",0.0791015625000001
"599",0.621089248556617
"600",0.621089248556617
"601",0.538394004298622
"602",1.01871772055483e-12
"603",0.651386285071575
"604",4.68000331110234e-06
"605",0.0001006200711887
"606",0.0549303966389077
"607",0.00802933205190948
"608",5.61231854105682e-06
"609",0.0371356607400813
"610",0.00256796594951797
"611",0.0118768425165206
"612",0.45199793728854
"613",0.136969071905618
"614",0.136969071905618
"615",0.346882137919112
"616",0.105115799369428
"617",0.546168253162846
"618",3.27239392886612e-06
"619",3.83882758872934e-07
"620",0.0211393345151975
"621",0.403635800264047
"622",0.269695674114459
"623",0.298299760762954
"624",0.403635800264047
"625",0.0199255659803406
"626",0.0146650125237367
"627",0.0821929596689067
"628",0.0604931766604153
"629",0.249534353724219
"630",0.0337290595241972
"631",0.32938534691598
"632",0.00113764945638684
"633",0.0107932990477432
"634",0.139132370537316
"635",0.00461008462997766
"636",0.803261145927344
"637",0.599789844010278
"638",0.64522846855651
"639",0.694109413144123
"640",0.746693459594434
"641",0.803261145927344
"642",0.64522846855651
"643",0.00034924883560436
"644",0.599789844010278
"645",0.599789844010278
"646",0.00344232004138115
"647",0.0123456790123457
"648",0.131687242798354
"649",0.924657534246588
"650",0.924657534246588
"651",0.924657534246588
"652",0.0644171720001992
"653",0.0509265660498116
"654",0.000427680538382683
"655",0.534376439144331
"656",0.494115200578669
"657",0.422464324007623
"658",0.494115200578669
"659",0.534376439144331
"660",1.03828991331717e-09
"661",2.24481243572956e-06
"662",0.000189824495864081
"663",0.701080033255785
"664",0.660788077321534
"665",0.0453554155958156
"666",1.09094537852915e-05
"667",0.000189824495864081
"668",0.000178915042078786
"669",0.00276557412169601
"670",0.587017972243341
"671",0.587017972243341
"672",0.587017972243341
"673",0.00231562965139294
"674",0.622811751038677
"675",3.60333392300523e-08
"676",9.69152691931535e-06
"677",0.0402919559342389
"678",0.706066743827143
"679",0.706066743827143
"680",0.0700231481481452
"681",0.770254629629615
"682",0.000578703703703653
"683",0.582220182723148
"684",0.309757897965849
"685",0.444253526914143
"686",0.00058542856375327
"687",0.00679097133953804
"688",0.000640657673541319
"689",0.00679097133953804
"690",0.00679097133953804
"691",0.00679097133953804
"692",0.00679097133953804
"693",0.0974392690369021
"694",0.0740564069734772
"695",0.503583567419645
"696",0.948051948051939
"697",0.948051948051939
"698",0.0321409330888874
"699",5.57747637475297e-06
"700",3.05615143822082e-07
"701",0.0357597283325234
"702",0.726093935902513
"703",0.0419660221914013
"704",0.0419660221914013
"705",0.0397859690905489
"706",0.000740328365074963
"707",0.781741174597643
"708",0.781741174597643
"709",0.422396639651496
"710",0.0252177098299397
"711",0.026818834263587
"712",0.373466754906827
"713",0.508069605040283
"714",0.0438847796833594
"715",0.691185280012913
"716",0.0438847796833594
"717",0.866825208085574
"718",0.866825208085574
"719",0.866825208085574
"720",0.866825208085574
"721",0.866825208085574
"722",0.751385941372599
"723",0.751385941372599
"724",0.699566221277921
"725",0.807044159252068
"726",0.03515625
"727",0.00306509740065373
"728",0.00306509740065373
"729",0.61569905953959
"730",0.579481467801967
"731",1.07288614714133e-07
"732",0.0387398659691323
"733",0.0479345317969342
"734",0.0479345317969342
"735",0.474551864789658
"736",0.474551864789658
"737",0.0659757071134232
"738",0.653159500422901
"739",0.59965892387905
"740",0.59965892387905
"741",0.0526321007648431
"742",0.541358750724117
"743",0.664237577219903
"744",0.664237577219903
"745",8.68615786121357e-06
"746",0.000918960048010893
"747",0.773780937499733
"748",0.00237499999999961
"749",0.0428687499999891
"750",0.857374999999823
"751",0.814506249999775
"752",0.630249409724218
"753",0.735091890624696
"754",0.773780937499733
"755",0.848337950138504
"756",0.848337950138504
"757",0.610529546478788
"758",0.719677277645199
"759",0.719677277645199
"760",0.00049205423531127
"761",0.0616866237981599
"762",0.662860650462684
"763",0.631891392909039
"764",0.692650180688741
"765",0.00640394028003649
"766",0.00701970376850141
"767",0.747991234477818
"768",0.483884010253567
"769",0.0102171454867734
"770",0.075606876602119
"771",0.0874204510711944
"772",0.646911337926804
"773",0.0157937338361033
"774",0.624295076969975
"775",0.624295076969975
"776",0.702331961591222
"777",0.702331961591222
"778",0.702331961591222
"779",0.702331961591222
"780",0.938793041087963
"781",0.729204446828398
"782",0.810151435017378
"783",0.844992714477156
"784",0.881332373995187
"785",0.000195254444515439
"786",0.957148814796555
"787",0.956683893654297
"788",0.819328535846508
"789",0.801387035061492
"790",0.733464733520248
"791",0.915244072377546
"792",0.733464733520248
"793",0.000367631020365448
"794",0.801387035061492
"795",0.439888834664201
"796",8.8385428760941e-06
"797",0.540141074558537
"798",9.05950644799667e-05
"799",0.487444384357666
"800",0.343608915805817
"801",0.669921875
"802",0.742362729915484
"803",0.926470588235292
"804",0.0501902403429391
"805",0.736760861415087
"806",0.632397028321036
"807",0.682587268663977
"808",0.795233945654382
"809",0.000512000000000018
"810",2.62144000000019e-07
"811",0.00388067200860197
"812",0.0446277280989226
"813",0.0527265218560038
"814",0.048508400107524
"815",0.472161363286607
"816",0.659081523200039
"817",0.659081523200039
"818",0.0573114368000034
"819",0.454971462168942
"820",9.38029430425234e-12
"821",9.38029430425234e-12
"822",9.38029430425234e-12
"823",9.38029430425234e-12
"824",0.0437955257654721
"825",0.691969307094428
"826",0.831846925277979
"827",0.735764832859918
"828",0.782332227344745
"829",0.782332227344745
"830",0.735764832859918
"831",0.782332227344745
"832",0.735764832859918
"833",0.903225806451613
"834",0.903225806451613
"835",0.490426989509706
"836",0.601148388927076
"837",0.665557144883549
"838",0.736866838978215
"839",0.0515520709437655
"840",0.618624851325186
"841",0.00337892499585904
"842",0.382696706677108
"843",0.32608476781955
"844",2.6932907434291e-06
"845",0.0405470999503085
"846",0.618624851325186
"847",0.44913710714188
"848",0.618624851325186
"849",0.527112299354008
"850",0.815390029581983
"851",0.866873601293558
"852",0.940610059373419
"853",0.854439149343679
"854",0.79873299860276
"855",0.746658674929637
"856",0.746658674929637
"857",0.763628190269001
"858",1.04916255990759e-05
"859",0.000421945258935114
"860",0.100180452768981
"861",0.359165475112495
"862",0.292653350091662
"863",0.0816285170710215
"864",0.0541950648317893
"865",0.913793103448269
"866",0.582220182723149
"867",0.582220182723149
"868",0.637146615055526
"869",0.493914432036038
"870",0.428925690978665
"871",0.0490115921132131
"872",0.323476507947207
"873",0.323476507947207
"874",0.00855115013912809
"875",0.372488100060419
"876",0.0369623433596185
"877",0.00742599880503229
"878",0.512
"879",0.512
"880",0.4096
"881",0.4096
"882",0.2097152
"883",0.32768
"884",0.32768
"885",0.128
"886",0.128
"887",0.104956268221574
"888",0.0566527795148523
"889",0.396569456603966
"890",0.183478556229692
"891",0.134800571923856
"892",8.49985975231408e-06
"893",0.249734701534859
"894",0.214058315601308
"895",0.0262112223185275
"896",0.0262112223185275
"897",0.00374446033121821
"898",7.22476158090088e-11
"899",0.000152415790275873
"900",0.389744343128947
"901",0.00867076495791632
"902",0.00770734662925895
"903",0.519528199174035
"904",0.519528199174035
"905",0.033899654732195
"906",0.449170425201588
"907",0.036458119240284
"908",0.803901875340937
"909",0.803901875340937
"910",0.00637884548725856
"911",0.00637884548725856
"912",0.00637884548725856
"913",0.0116163256448576
"914",0.0411039215125733
"915",0.0211541448616226
"916",0.0411039215125733
"917",0.0411039215125733
"918",0.190011786390202
"919",0.190011786390202
"920",0.369205638201706
"921",0.369205638201706
"922",0.190011786390202
"923",0.029487595867716
"924",0.104340723839612
"925",0.0225712994164536
"926",0.369205638201706
"927",0.00041649312786339
"928",0.0899625156184923
"929",0.104956268221574
"930",0.539775093710954
"931",0.00249895876718034
"932",0.539775093710954
"933",0.0531441
"934",0.0729
"935",0.887755102040885
"936",0.434562491748322
"937",0.699647893309924
"938",0.699647893309924
"939",0.699647893309924
"940",0.621115986918042
"941",0.00015873271254292
"942",0.621115986918042
"943",0.0618917117326775
"944",0.0078253888397635
"945",2.24474114096433e-07
"946",0.111111111111109
"947",0.111111111111109
"948",0.554928957306515
"949",0.273729909028695
"950",2.09075158128742e-07
"951",0.0780368846212345
"952",0.0693661196633163
"953",0.00770734662925723
"954",0.0780368846212345
"955",0.0780368846212345
"956",0.441248478495657
"957",0.374644934571781
"958",0.108814659080983
"959",0.108814659080983
"960",0.0923898048800793
"961",1.03277490543928e-05
"962",0.0134974624770543
"963",0.442284850448116
"964",0.0527868518273366
"965",0.485639036811497
"966",0.538425888638849
"967",0.733775094043705
"968",0.00849985975231409
"969",0.401304572352108
"970",0.0017346652555743
"971",0.0328663999572874
"972",0.000354013317464144
"973",0.0209997159786556
"974",0.0759147985288382
"975",3.0517578125e-05
"976",0.095703125
"977",0.586181640625
"978",0.586181640625
"979",0.586181640625
"980",0.586181640625
"981",0.586181640625
"982",0.083740234375
"983",0.669921875
"984",0.586181640625
"985",0.586181640625
"986",0.095703125
"987",0.669921875
"988",0.095703125
"989",1.22451208154505e-08
"990",1.22451208154505e-08
"991",0.52242099733843
"992",0.000110657674001628
"993",0.648654968940206
"994",0.648654968940206
"995",0.0724911646256267
"996",4.9717673529829e-06
"997",4.9717673529829e-06
"998",0.694969643476116
"999",0.694969643476116
"1000",0.579360326602963
"1001",5.71753245593033e-05
"1002",0.63453750056515
"1003",5.71753245593033e-05
"1004",0.63453750056515
"1005",0.000657516232431988
"1006",0.0604321429109666
"1007",0.0724911646256267
"1008",0.00630357953266319
"1009",0.0661875850929635
"1010",0.76115722856908
"1011",0.0748531279718933
"1012",0.0385231835356294
"1013",0.00637884548725883
"1014",0.136312803279919
"1015",0.264864914362084
"1016",0.0748531279718933
"1017",0.0225712994164543
"1018",0.0294875958677156
"1019",0.00328287463876412
"1020",0.0225712994164543
"1021",0.339916677089114
"1022",0.339916677089114
"1023",0.396569456603966
"1024",0.0660949094339943
"1025",0.0771107276729934
"1026",0.629737609329446
"1027",0.0382770358728407
"1028",2.3598665287978e-06
"1029",0.479211165311286
"1030",0.000177252197051924
"1031",0.210526315789478
"1032",0.103590365328698
"1033",0.0645646321300775
"1034",0.131214462749681
"1035",0.242117370487791
"1036",0.242117370487791
"1037",0.00196438026104789
"1038",0.010730963788933
"1039",0.388463869982616
"1040",0.492054235311303
"1041",0.222222222222222
"1042",0.0232349404731664
"1043",0.0491949665573831
"1044",0.172182382950841
"1045",0.063250671288064
"1046",0.221377349508224
"1047",0.0813222916560822
"1048",0.0218084979639344
"1049",0.00847181351757721
"1050",0.000475610583442931
"1051",0.191145292490336
"1052",0.00933080623997667
"1053",0.858585858585835
"1054",0.000343364265519185
"1055",0.400592105807959
"1056",0.466571982058694
"1057",0.63292345967578
"1058",0.63292345967578
"1059",0.0126571776447759
"1060",0.014741889256857
"1061",0.0895043276309168
"1062",0.543419132044847
"1063",0.579360326602963
"1064",0.0661875850929635
"1065",0.0724911646256267
"1066",0.0503791588350402
"1067",5.71753245593033e-05
"1068",0.694969643476116
"1069",0.0948326400000001
"1070",0.05620768505856
"1071",0.29509034655744
"1072",0.0948326400000001
"1073",0.01806336
"1074",0.01806336
"1075",0.592704
"1076",0.0688488639937441
"1077",0.0580670343970561
"1078",0.0489736545831065
"1079",0.550953614059948
"1080",0.0489736545831065
"1081",0.550953614059948
"1082",0.653254136966881
"1083",4.44074305427021e-05
"1084",0.00562031542806074
"1085",5.25101154760857e-06
"1086",0.525117994065297
"1087",0.525117994065297
"1088",0.478953774806753
"1089",0.525117994065297
"1090",5.97302563540509e-05
"1091",5.25101154760857e-06
"1092",0.0461642192584849
"1093",0.525117994065297
"1094",5.25101154760857e-06
"1095",0.417448399759501
"1096",0.417448399759501
"1097",0.417448399759501
"1098",0.519340390825059
"1099",0.519340390825059
"1100",0.417448399759501
"1101",0.465615522808674
"1102",0.519340390825059
"1103",0.646102468467271
"1104",0.646102468467271
"1105",0.0745502848231466
"1106",0.135135135135135
"1107",0.135135135135135
"1108",0.00159642898230775
"1109",0.361940998173478
"1110",0.711321171363937
"1111",0.653254136966881
"1112",0.599927268643054
"1113",0.599927268643054
"1114",0.0632285485656833
"1115",0.774549719929621
"1116",0.0688488639937441
"1117",0.774549719929621
"1118",0.0489736545831065
"1119",0.550953614059948
"1120",0.851063829787234
"1121",0.446488900453804
"1122",0.446488900453804
"1123",0.0918092801558135
"1124",0.0781355575794157
"1125",0.323396215810813
"1126",0.0664983468760985
"1127",0.323396215810813
"1128",0.323396215810813
"1129",0.379990553577706
"1130",0.0781355575794157
"1131",0.446488900453804
"1132",0.52462445803322
"1133",0.000492040360835063
"1134",0.107875904183081
"1135",0.616433738189033
"1136",0.0798750919085466
"1137",0.0489135656900573
"1138",0.479211165311286
"1139",0.541716969482323
"1140",0.612375704632191
"1141",0.692250796540738
"1142",0.59049
"1143",0.001
"1144",0.0531441
"1145",0.4782969
"1146",0.4782969
"1147",0.0059049
"1148",0.531441
"1149",0.531441
"1150",0.531441
"1151",0.531441
"1152",0.531441
"1153",0.531441
"1154",0.00173080519425803
"1155",0.088896077893975
"1156",0.637088558240154
"1157",0.349247156941841
"1158",0.548192480346179
"1159",0.857338820301773
"1160",0.680583197033732
"1161",0.793832241020155
"1162",0.735029852796435
"1163",0.793832241020155
"1164",0.928571428571438
"1165",0.928571428571438
"1166",0.928571428571438
"1167",0.928571428571438
"1168",0.928571428571438
"1169",0.928571428571438
"1170",0.743466264056672
"1171",0.743466264056672
"1172",0.0571897126197442
"1173",0.0571897126197442
"1174",0.800655976676408
"1175",0.743466264056672
"1176",0.800655976676408
"1177",0.690361530909774
"1178",0.743466264056672
"1179",0.66015625
"1180",0.66015625
"1181",0.00287274643778801
"1182",0.420005541868564
"1183",0.420005541868564
"1184",0.560837029734612
"1185",0.485339737270339
"1186",0.420005541868564
"1187",0.420005541868564
"1188",0.420005541868564
"1189",0.0101630970624986
"1190",0.485339737270339
"1191",0.00182684806456764
"1192",0.00182684806456764
"1193",0.000245921854845645
"1194",0.485339737270339
"1195",0.420005541868564
"1196",0.0872413157364952
"1197",0.363466334309336
"1198",0.0117440232722205
"1199",0.485339737270339
"1200",0.420005541868564
"1201",0.903225806451613
"1202",0.903225806451613
"1203",0.903225806451613
"1204",0.903225806451613
"1205",0.442966313105541
"1206",0.601148388927076
"1207",0.665557144883549
"1208",0.665557144883549
"1209",0.736866838978215
"1210",0.822702474792022
"1211",0.783526166468625
