"","x"
"2628",0.104956268221574
"2629",0.064
"2630",0.1296
"2631",0.1296
"2632",0.144
"2633",0.25
"2634",0.25
"2635",0.00390625
"2636",0.0078125
"2637",0.015625
"2638",0.015625
"2639",0.125
"2640",0.0576
"2641",0.03456
"2642",0.1296
"2643",0.01679616
"2644",0.00604661760000001
"2645",0.004096
"2646",0.00065536
"2647",0.00746496000000001
"2648",0.000580475289600001
"2649",0.01119744
"2650",0.00161243136
"2651",0.01679616
"2652",0.216
"2653",0.216
"2654",0.4
"2655",0.4
"2656",0.0864
"2657",0.064
"2658",0.046656
"2659",0.000676639484598864
"2660",0.000676639484598864
"2661",0.0294011941118581
"2662",0.00669040506012061
"2663",0.0877914951989026
"2664",0.0173415299158326
"2665",0.00963418328657367
"2666",0.109739368998628
"2667",0.0625
"2668",0.0078125
"2669",0.125
"2670",0.125
"2671",0.125
"2672",0.125
"2673",0.046656
"2674",0.05184
"2675",0.0777600000000001
"2676",0.0777600000000001
"2677",0.046656
"2678",0.01679616
"2679",0.004096
"2680",0.0777600000000001
"2681",0.0777600000000001
"2682",0.0256
"2683",0.05184
"2684",0.0864
"2685",0.004096
"2686",0.0036864
"2687",0.02304
"2688",0.001990656
"2689",0.002985984
"2690",0.0036864
"2691",0.00221184
"2692",0.00147456
"2693",0.0877914951989026
"2694",0.058527663465935
"2695",0.058527663465935
"2696",0.0740740740740741
"2697",0.5
"2698",0.015625
"2699",0.03125
"2700",0.125
"2701",0.125
"2702",0.125
"2703",0.0078125
"2704",0.0625
"2705",0.0009765625
"2706",0.00048828125
"2707",0.0078125
"2708",0.0078125
"2709",0.00390625
"2710",0.00390625
"2711",0.00390625
"2712",0.00390625
"2713",0.015625
"2714",0.0625
"2715",0.24
"2716",0.0466559999999999
"2717",0.244897959183674
"2718",0.244897959183674
"2719",0.00852622666419883
"2720",0.0787172011661808
"2721",0.0337359433569346
"2722",0.00852622666419883
"2723",0.0144582614386863
"2724",0.0599750104123282
"2725",0.0348154255454785
"2726",0.0449812578092462
"2727",0.0609269947045874
"2728",0.139941690962099
"2729",0.00411522633744856
"2730",0.00274348422496571
"2731",0.00137174211248285
"2732",0.00137174211248285
"2733",0.00182898948331047
"2734",0.00274348422496571
"2735",0.0740740740740741
"2736",0.0246913580246914
"2737",0.0123456790123457
"2738",0.0123456790123457
"2739",0.037037037037037
"2740",0.0625
"2741",0.0625
"2742",0.00390625
"2743",0.03125
"2744",0.0001220703125
"2745",1.52587890625e-05
"2746",0.0001220703125
"2747",0.0009765625
"2748",0.0009765625
"2749",0.0009765625
"2750",0.5
"2751",0.5
"2752",0.5
"2753",0.015625
"2754",0.03125
"2755",0.03125
"2756",0.0625
"2757",0.015625
"2758",0.0625
"2759",0.0625
"2760",0.0625
"2761",0.00390625
"2762",0.015625
"2763",0.0186624
"2764",0.031104
"2765",0.015625
"2766",0.0009765625
"2767",0.0009765625
"2768",0.0009765625
"2769",0.00048828125
"2770",0.000244140625
"2771",0.0078125
"2772",0.0078125
"2773",0.0625
"2774",0.125
"2775",0.03125
"2776",0.0009765625
"2777",0.00048828125
"2778",0.001953125
"2779",0.015625
"2780",0.0279936
"2781",0.01119744
"2782",0.010077696
"2783",0.031104
"2784",0.031104
"2785",0.0279936
"2786",0.01679616
"2787",0.01679616
"2788",0.00604661760000001
"2789",0.0279936
"2790",0.01679616
"2791",0.0261115691591089
"2792",0.0261115691591089
"2793",0.0149208966623479
"2794",0.0609269947045874
"2795",0.00371209868373282
"2796",0.00649617269653244
"2797",0.0113683022189318
"2798",0.0609269947045874
"2799",0.186588921282799
"2800",0.5
"2801",0.0625
"2802",0.0009765625
"2803",0.00390625
"2804",0.0009765625
"2805",0.00048828125
"2806",0.001953125
"2807",0.571428571428572
"2808",0.00487212952239933
"2809",0.0198945288831306
"2810",0.0198945288831306
"2811",0.00121211385591276
"2812",0.186588921282799
"2813",0.186588921282799
"2814",0.16
"2815",0.1296
"2816",0.1296
"2817",0.0279936
"2818",0.046656
"2819",0.046656
"2820",0.01679616
"2821",0.1296
"2822",0.0198945288831306
"2823",0.0198945288831306
"2824",0.139941690962099
"2825",0.0198945288831306
"2826",0.0609269947045874
"2827",0.0198945288831306
"2828",0.0885185438153132
"2829",0.0194037913455986
"2830",0.0512260091523804
"2831",0.162283996994741
"2832",0.0599750104123282
"2833",0.0787172011661808
"2834",0.5
"2835",0.5
"2836",0.5
"2837",0.125
"2838",0.00390625
"2839",0.015625
"2840",0.0078125
"2841",0.00390625
"2842",0.03125
"2843",0.00390625
"2844",0.0078125
"2845",0.0438957475994513
"2846",0.00975461057765584
"2847",0.0260122948737489
"2848",0.125
"2849",0.125
"2850",0.125
"2851",0.0009765625
"2852",6.103515625e-05
"2853",0.00048828125
"2854",0.0078125
"2855",0.015625
"2856",0.015625
"2857",0.0625
"2858",0.03125
"2859",0.03125
"2860",0.0625
"2861",0.0625
"2862",0.186588921282799
"2863",0.139941690962099
"2864",0.0609269947045874
"2865",0.0609269947045874
"2866",0.0348154255454785
"2867",0.0609269947045874
"2868",0.0348154255454785
"2869",0.139941690962099
"2870",0.0342714345213304
"2871",0.186588921282799
"2872",0.00852622666419883
"2873",0.106622240733028
"2874",0.106622240733028
"2875",0.5
"2876",0.00390625
"2877",0.015625
"2878",0.0009765625
"2879",0.015625
"2880",0.125
"2881",0.015625
"2882",0.001953125
"2883",0.00390625
"2884",0.03125
"2885",0.0625
"2886",0.125
"2887",0.125
"2888",0.125
"2889",0.001953125
"2890",0.00390625
"2891",0.00390625
"2892",0.00390625
"2893",0.00390625
"2894",0.0078125
"2895",0.0625
"2896",0.5
"2897",0.03125
"2898",0.0625
"2899",0.03125
"2900",0.015625
"2901",0.000191102976
"2902",0.000191102976
"2903",0.00016926659444736
"2904",0.000101559956668416
"2905",0.000470184984576001
"2906",0.000470184984576001
"2907",0.000783641640960002
"2908",0.00362797056000001
"2909",0.000589824
"2910",0.000282110990745601
"2911",0.00107495424
"2912",0.00362797056000001
"2913",0.00604661760000001
"2914",0.0013060694016
"2915",0.1296
"2916",0.00362797056000001
"2917",0.00362797056000001
"2918",0.216
"2919",0.052734375
"2920",0.019775390625
"2921",0.625
"2922",0.625
"2923",0.0164609053497942
"2924",0.148148148148148
"2925",0.0493827160493827
"2926",0.0987654320987654
"2927",0.0246913580246914
"2928",0.0219478737997256
"2929",0.00274348422496571
"2930",0.00411522633744856
"2931",0.00137174211248285
"2932",0.148148148148148
"2933",0.0123456790123457
"2934",0.00411522633744856
"2935",0.343
"2936",0.343
"2937",0.343
"2938",0.147
"2939",0.027
"2940",0.027
"2941",0.00390625
"2942",0.00390625
"2943",0.0078125
"2944",0.0078125
"2945",0.015625
"2946",0.03125
"2947",0.03125
"2948",0.0078125
"2949",0.03125
"2950",0.125
"2951",0.125
"2952",0.125
"2953",0.0625
"2954",0.125
"2955",0.0625
"2956",0.000378528709898076
"2957",0.00127185646525754
"2958",0.0125586741255144
"2959",0.0301408179012346
"2960",0.00305245551661809
"2961",0.000378528709898076
"2962",0.000220808414107211
"2963",0.072337962962963
"2964",0.101273148148148
"2965",0.0625
"2966",0.03125
"2967",0.125
"2968",0.0625
"2969",0.01536
"2970",0.01536
"2971",0.006144
"2972",0.0256
"2973",0.0256
"2974",0.01536
"2975",0.01024
"2976",0.01024
"2977",0.006144
"2978",0.004096
"2979",0.0016384
"2980",0.01024
"2981",0.0384
"2982",0.5
"2983",0.5
"2984",0.5
"2985",0.0625
"2986",0.0625
"2987",0.03125
"2988",0.0625
"2989",0.125
"2990",0.0625
"2991",0.0625
"2992",0.0625
"2993",0.0625
"2994",0.03125
"2995",0.015625
"2996",0.0625
"2997",0.0625
"2998",0.0625
"2999",0.0625
"3000",0.0625
"3001",0.0625
"3002",0.0625
"3003",0.0625
"3004",0.0625
"3005",0.0625
"3006",0.0625
"3007",0.0625
"3008",0.0625
"3009",0.0625
"3010",0.015625
"3011",0.015625
"3012",0.015625
"3013",0.03125
"3014",0.25
"3015",0.25
"3016",0.0009765625
"3017",0.00390625
"3018",0.125
"3019",0.125
"3020",0.00390625
"3021",0.015625
"3022",0.1296
"3023",0.046656
"3024",0.0777600000000001
"3025",0.031104
"3026",0.216
"3027",0.0078125
"3028",0.03125
"3029",0.03125
"3030",0.0625
"3031",0.03125
"3032",0.015625
"3033",0.00390625
"3034",0.0078125
"3035",0.144
"3036",0.144
"3037",0.046656
"3038",0.05184
"3039",0.0777600000000001
"3040",0.046656
"3041",0.0124416
"3042",0.1296
"3043",0.004096
"3044",0.096
"3045",0.00065536
"3046",0.004096
"3047",0.013824
"3048",0.0384
"3049",0.064
"3050",0.0015174851655764
"3051",0.000209041323829402
"3052",0.00629475327942804
"3053",0.0342714345213304
"3054",0.0342714345213304
"3055",0.0599750104123282
"3056",0.00354079871967827
"3057",0.00472106495957103
"3058",0.0082618636792493
"3059",0.00619639775943697
"3060",0.00619639775943697
"3061",0.0625
"3062",0.0625
"3063",0.125
"3064",0.125
"3065",0.015625
"3066",0.03125
"3067",0.00390625
"3068",0.00390625
"3069",0.0078125
"3070",0.0078125
"3071",0.03125
"3072",0.0625
"3073",0.015625
"3074",0.015625
"3075",0.00390625
"3076",0.00390625
"3077",0.0078125
"3078",8.95891387840296e-05
"3079",1.64551479399238e-05
"3080",1.29530319060625e-06
"3081",0.000650350785247029
"3082",0.00269775140546916
"3083",0.00639466999814912
"3084",0.000650350785247029
"3085",0.00202331355410187
"3086",0.0342714345213304
"3087",0.0144582614386863
"3088",0.125
"3089",0.571428571428572
"3090",0.00371209868373282
"3091",0.00371209868373282
"3092",0.0348154255454785
"3093",0.0348154255454785
"3094",0.0609269947045874
"3095",0.000589823999999998
"3096",0.00161243136
"3097",0.00147456
"3098",0.001327104
"3099",0.00362797055999999
"3100",0.00362797055999999
"3101",0.00362797055999999
"3102",0.0777599999999999
"3103",0.00362797055999999
"3104",0.00604661759999999
"3105",0.01679616
"3106",0.000244140625
"3107",0.0078125
"3108",0.03125
"3109",0.03125
"3110",0.015625
"3111",0.00048828125
"3112",0.0078125
"3113",0.0001220703125
"3114",0.015625
"3115",0.0078125
"3116",0.0009765625
"3117",0.00048828125
"3118",0.03125
"3119",0.0625
"3120",0.0625
"3121",0.125
"3122",0.125
"3123",0.125
"3124",0.1296
"3125",0.0777600000000001
"3126",0.0777600000000001
"3127",0.0777600000000001
"3128",0.0256
"3129",0.1296
"3130",0.25
"3131",0.03125
"3132",0.0625
"3133",0.0078125
"3134",0.0078125
"3135",0.015625
"3136",0.03125
"3137",0.015625
"3138",0.015625
"3139",0.0625
"3140",0.0625
"3141",0.0625
"3142",0.0625
"3143",0.0625
"3144",0.125
"3145",0.125
"3146",0.125
"3147",0.125
"3148",0.0599750104123282
"3149",0.0599750104123282
"3150",0.0599750104123282
"3151",0.00852622666419883
"3152",0.139941690962099
"3153",2.68435456e-06
"3154",2.68435456e-06
"3155",2.68435456e-06
"3156",0.00671846400000001
"3157",0.00671846400000001
"3158",0.00241864704
"3159",0.00403107840000001
"3160",0.216
"3161",0.064
"3162",0.1296
"3163",0.0279936
"3164",0.0279936
"3165",0.0279936
"3166",0.0777600000000001
"3167",0.25
"3168",0.0625
"3169",0.0625
"3170",0.03125
"3171",0.03125
"3172",0.0625
"3173",0.0625
"3174",0.01024
"3175",0.01024
"3176",0.010077696
"3177",0.031104
"3178",0.1296
"3179",0.216
"3180",0.5
"3181",0.5
"3182",0.5
"3183",0.125
"3184",0.015625
"3185",0.015625
"3186",0.015625
"3187",0.015625
"3188",0.015625
"3189",0.00390625
"3190",0.03125
"3191",0.0625
"3192",0.125
"3193",0.125
"3194",0.125
"3195",0.0078125
"3196",0.015625
"3197",0.03125
"3198",0.5
"3199",0.5
"3200",0.0625
"3201",0.03125
"3202",0.125
"3203",0.125
"3204",0.00390625
"3205",0.03125
"3206",0.03125
"3207",0.03125
"3208",0.125
"3209",0.125
"3210",0.015625
"3211",0.0078125
"3212",0.03125
"3213",0.25
"3214",0.03125
"3215",0.015625
"3216",0.03125
"3217",0.03125
"3218",0.015625
"3219",0.0279936
"3220",0.01024
"3221",0.216
"3222",0.0777600000000001
"3223",0.0625
"3224",0.0625
"3225",0.0625
"3226",0.0625
"3227",0.125
"3228",0.6
"3229",0.6
"3230",0.1296
"3231",0.216
"3232",0.216
"3233",0.216
"3234",0.216
"3235",0.031104
"3236",0.0777600000000001
"3237",0.0777600000000001
"3238",0.0777600000000001
"3239",0.046656
"3240",0.020736
"3241",0.216
"3242",0.1296
"3243",0.0864
"3244",0.144
"3245",0.216
"3246",0.064
"3247",0.144
"3248",0.5
"3249",0.0625
"3250",0.0625
"3251",0.03125
"3252",0.0625
"3253",0.1296
"3254",0.1296
"3255",0.1296
"3256",0.0256
"3257",0.0777600000000001
"3258",0.1296
"3259",0.03456
"3260",0.031104
"3261",0.05184
"3262",0.0777600000000001
"3263",0.05184
"3264",0.05184
"3265",0.1296
"3266",0.046656
"3267",0.0777600000000001
"3268",0.0777600000000001
"3269",0.0777600000000001
"3270",0.0777600000000001
"3271",0.00065536
"3272",0.031104
"3273",0.4
"3274",0.0279936
"3275",0.01024
"3276",0.0078125
"3277",0.00390625
"3278",0.5
"3279",0.001953125
"3280",0.0078125
"3281",0.03125
"3282",0.03125
"3283",0.0625
"3284",0.03125
"3285",0.0001220703125
"3286",0.0078125
"3287",0.0001048576
"3288",0.0001048576
"3289",0.0016384
"3290",0.01536
"3291",0.0256
"3292",0.01536
"3293",0.01024
"3294",0.0256
"3295",0.064
"3296",0.00048828125
"3297",0.0009765625
"3298",0.001953125
"3299",0.03125
"3300",0.125
"3301",0.0625
"3302",0.015625
"3303",0.015625
"3304",0.125
"3305",0.0009765625
"3306",0.00048828125
"3307",0.00390625
"3308",0.00390625
"3309",0.00390625
"3310",0.015625
"3311",0.0625
"3312",0.0625
"3313",0.03125
"3314",0.444444444444444
"3315",0.444444444444444
"3316",0.00280075389725824
"3317",0.0173415299158326
"3318",0.00280075389725824
"3319",0.00342548739078175
"3320",0.00770734662925894
"3321",0.0625
"3322",0.03125
"3323",0.03125
"3324",0.015625
"3325",0.0625
"3326",0.308641975308642
"3327",0.000553235337730024
"3328",0.000480239008446201
"3329",0.00069154417216253
"3330",0.0952598689224204
"3331",0.0952598689224204
"3332",0.0952598689224204
"3333",0.0762078951379363
"3334",0.0294011941118581
"3335",0.0529221494013447
"3336",0.0952598689224204
"3337",0.171467764060357
"3338",0.001953125
"3339",0.001953125
"3340",0.00390625
"3341",0.0078125
"3342",0.0078125
"3343",0.001953125
"3344",0.00390625
"3345",0.0625
"3346",0.0625
"3347",0.0625
"3348",0.0078125
"3349",0.0078125
"3350",0.0078125
"3351",0.0078125
"3352",0.0625
"3353",0.5
"3354",0.5
"3355",0.0078125
"3356",0.03125
"3357",0.015625
"3358",0.00390625
"3359",1.9073486328125e-06
"3360",0.125
"3361",0.0078125
"3362",0.0625
"3363",0.0078125
"3364",0.00390625
"3365",0.0078125
"3366",0.00212119924784733
"3367",0.00371209868373282
"3368",0.0198945288831306
"3369",0.079966680549771
"3370",0.186588921282799
"3371",0.0625
"3372",0.015625
"3373",0.03125
"3374",0.00048828125
"3375",0.001953125
"3376",0.00390625
"3377",0.03125
"3378",0.0078125
"3379",0.015625
"3380",0.03125
"3381",0.0078125
"3382",0.015625
"3383",0.001953125
"3384",0.001953125
"3385",0.0078125
"3386",0.015625
"3387",0.015625
"3388",0.015625
"3389",0.03125
"3390",0.03125
"3391",0.0625
"3392",0.125
"3393",0.125
"3394",0.125
"3395",0.125
"3396",0.001953125
"3397",0.125
"3398",0.034332275390625
"3399",0.087890625
"3400",0.0087311491370201
"3401",0.244140625
"3402",0.0529221494013447
"3403",0.0163339967288101
"3404",0.0173415299158326
"3405",0.0235209552894865
"3406",0.1296
"3407",0.046656
"3408",0.0777600000000001
"3409",0.010077696
"3410",0.010077696
"3411",0.0279936
"3412",0.0279936
"3413",0.0256
"3414",0.0186624
"3415",0.010077696
"3416",0.01679616
"3417",0.010077696
"3418",0.00497664
"3419",0.046656
"3420",0.0186624
"3421",0.004096
"3422",0.0256
"3423",0.05184
"3424",0.216
"3425",0.01679616
"3426",0.5
"3427",0.5
"3428",0.0078125
"3429",0.015625
"3430",0.0078125
"3431",0.015625
"3432",0.03125
"3433",0.0078125
"3434",0.125
"3435",0.5
"3436",0.5
"3437",0.5
"3438",0.5
"3439",0.0078125
"3440",0.0625
"3441",0.03125
"3442",0.03125
"3443",0.0625
"3444",0.0256
"3445",0.05184
"3446",0.0777600000000001
"3447",0.0864
"3448",0.216
"3449",0.1296
"3450",0.020736
"3451",0.00909494701772927
"3452",0.00545696821063756
"3453",0.0232830643653869
"3454",0.0083819031715393
"3455",0.00314321368932724
"3456",0.0357627868652343
"3457",0.0953674316406249
"3458",0.054931640625
"3459",0.087890625
"3460",0.087890625
"3461",0.087890625
"3462",0.087890625
"3463",0.087890625
"3464",0.571428571428572
"3465",0.571428571428572
"3466",0.571428571428572
"3467",0.00629475327942804
"3468",0.011190672496761
"3469",0.0015908994358855
"3470",0.00208805550959971
"3471",0.00048828125
"3472",0.0625
"3473",0.125
"3474",0.146484375
"3475",0.146484375
"3476",0.146484375
"3477",0.000211758236813574
"3478",0.000211758236813574
"3479",0.00568434188608079
"3480",0.00909494701772927
"3481",0.00355271367880049
"3482",0.00568434188608079
"3483",0.000542101086242751
"3484",0.00909494701772927
"3485",0.00568434188608079
"3486",0.5
"3487",0.00048828125
"3488",0.00048828125
"3489",0.00048828125
"3490",0.03125
"3491",0.03125
"3492",0.125
"3493",0.0078125
"3494",0.0777600000000001
"3495",0.00403107840000001
"3496",0.01679616
"3497",0.148148148148148
"3498",0.197530864197531
"3499",0.197530864197531
"3500",0.131687242798354
"3501",0.026012294873749
"3502",0.0195092211553117
"3503",0.0173415299158327
"3504",0.0585276634659352
"3505",0.0493827160493828
"3506",0.004096
"3507",0.002176782336
"3508",0.002176782336
"3509",0.000522427760640001
"3510",0.002176782336
"3511",0.0279936
"3512",0.1296
"3513",0.5
"3514",0.5
"3515",0.5
"3516",0.5
"3517",0.125
"3518",0.0625
"3519",0.125
"3520",0.125
"3521",0.125
"3522",0.0078125
"3523",0.0078125
"3524",0.03125
"3525",0.015625
"3526",0.03125
"3527",0.015625
"3528",0.015625
"3529",0.125
"3530",0.171467764060357
"3531",0.0188167642315892
"3532",0.109739368998628
"3533",0.0150534113852714
"3534",0.00669040506012061
"3535",0.0529221494013447
"3536",0.00535232404809648
"3537",0.00669040506012061
"3538",0.0216769123947908
"3539",0.0130671973830481
"3540",0.0130671973830481
"3541",0.0952598689224204
"3542",0.0762078951379363
"3543",0.0952598689224204
"3544",0.137174211248285
"3545",0.064
"3546",0.00604661760000001
"3547",0.046656
"3548",0.046656
"3549",0.010077696
"3550",0.020736
"3551",0.000783641640960002
"3552",0.000470184984576001
"3553",0.000783641640960002
"3554",0.0625
"3555",0.0625
"3556",0.571428571428572
"3557",0.571428571428572
"3558",0.0261115691591089
"3559",0.0198945288831306
"3560",0.0609269947045874
"3561",0.0456952460284406
"3562",0.0348154255454785
"3563",0.0625
"3564",0.125
"3565",0.015625
"3566",0.03125
"3567",0.0078125
"3568",0.125
"3569",0.0625
"3570",0.125
"3571",0.015625
"3572",0.03125
"3573",0.125
"3574",0.125
"3575",0.0625
"3576",0.0625
"3577",0.0348154255454785
"3578",0.0149208966623479
"3579",0.0198945288831306
"3580",0.00852622666419883
"3581",0.106622240733028
"3582",0.106622240733028
"3583",0.106622240733028
"3584",0.03125
"3585",0.03125
"3586",0.001953125
"3587",0.0009765625
"3588",0.001953125
"3589",0.00390625
"3590",0.00390625
"3591",0.015625
"3592",0.015625
"3593",0.0625
"3594",0.00390625
"3595",0.00390625
"3596",0.0078125
"3597",0.03125
"3598",0.16
"3599",0.16
"3600",0.004096
"3601",0.0384
"3602",0.00921600000000001
"3603",0.01536
"3604",0.01024
"3605",0.01024
"3606",0.0256
"3607",0.5
"3608",0.5
"3609",0.00048828125
"3610",0.00390625
"3611",0.015625
"3612",0.015625
"3613",0.015625
"3614",0.0078125
"3615",0.03125
"3616",0.6
"3617",0.01679616
"3618",0.01679616
"3619",0.0124416
"3620",0.0777600000000001
"3621",0.0279936
"3622",0.0543100006650357
"3623",0.0543100006650357
"3624",0.0551585944254268
"3625",7.0838037389068e-05
"3626",7.0838037389068e-05
"3627",0.5
"3628",0.5
"3629",0.015625
"3630",0.015625
"3631",0.0625
"3632",0.00390625
"3633",0.0078125
"3634",0.0078125
"3635",0.101273148148148
"3636",0.0246150012860082
"3637",0.005232780885631
"3638",0.005232780885631
"3639",0.00348997414066668
"3640",0.0246150012860082
"3641",0.0421971450617284
"3642",0.0421971450617284
"3643",0.0301408179012346
"3644",0.005232780885631
"3645",0.0073258932398834
"3646",0.072337962962963
"3647",0.5
"3648",0.5
"3649",0.00390625
"3650",0.001953125
"3651",0.00390625
"3652",0.00781249999999999
"3653",0.0625
"3654",0.00390625
"3655",0.015625
"3656",0.0001220703125
"3657",0.00781249999999999
"3658",0.00390625
"3659",0.000976562499999999
"3660",0.125
"3661",0.125
"3662",0.125
"3663",0.03125
"3664",0.00390625
"3665",0.015625
"3666",0.0124416
"3667",0.020736
"3668",0.0777600000000001
"3669",0.064
"3670",0.0256
"3671",0.0113683022189318
"3672",0.0609269947045874
"3673",0.186588921282799
"3674",0.186588921282799
"3675",0.00781249999999999
"3676",0.00781249999999999
"3677",0.00781249999999999
"3678",0.001953125
"3679",0.001953125
"3680",0.0625
"3681",0.0625
"3682",0.015625
"3683",0.25
"3684",0.0625
"3685",0.0078125
"3686",0.001953125
"3687",0.00390625
"3688",0.03125
"3689",0.03125
"3690",0.015625
"3691",0.571428571428572
"3692",0.571428571428572
"3693",0.571428571428572
"3694",0.000867134380329372
"3695",0.0348154255454785
"3696",0.000119452185045373
"3697",0.00027872176510587
"3698",0.0015174851655764
"3699",0.00354079871967827
"3700",0.00048828125
"3701",0.00048828125
"3702",0.015625
"3703",0.00390625
"3704",0.03125
"3705",7.62939453125e-06
"3706",0.0625
"3707",1.393984053341e-07
"3708",0.00165276216409404
"3709",0.00321368154215579
"3710",0.0625
"3711",0.125
"3712",0.125
"3713",0.125
"3714",0.125
"3715",0.0078125
"3716",0.015625
"3717",0.0078125
"3718",0.0078125
"3719",0.00390625
"3720",0.0001220703125
"3721",0.000244140625
"3722",0.00390625
"3723",0.00134909307837182
"3724",0.000693589935697142
"3725",0.00218675334473313
"3726",0.000206357336240472
"3727",0.5
"3728",0.0001220703125
"3729",0.0009765625
"3730",0.0078125
"3731",0.00390625
"3732",0.00390625
"3733",0.0625
"3734",0.00513823108617262
"3735",0.0173415299158326
"3736",0.058527663465935
"3737",0.0260122948737489
"3738",0.197530864197531
"3739",0.5
"3740",0.0625
"3741",0.03125
"3742",0.0009765625
"3743",0.015625
"3744",0.015625
"3745",0.00390625
"3746",0.00390625
"3747",0.001953125
"3748",0.0078125
"3749",0.00390625
"3750",0.125
"3751",0.00371209868373282
"3752",0.00371209868373282
"3753",0.0113683022189318
"3754",0.00371209868373282
"3755",0.000692636489093005
"3756",0.000129238295340969
"3757",0.00212119924784733
"3758",0.00212119924784733
"3759",0.106622240733028
"3760",0.00249283867190477
"3761",0.5625
"3762",0.5625
"3763",0.00306793674826622
"3764",0.00701242685317993
"3765",0.0366363525390625
"3766",0.138427734375
"3767",4.11785320247101e-06
"3768",0.01077875867486
"3769",9.41223589136231e-06
"3770",0.00471570692025125
"3771",4.11785320247101e-06
"3772",2.57199832083416e-05
"3773",0.0149039626121521
"3774",0.100112915039062
"3775",0.177978515625
"3776",0.100112915039062
"3777",0.00390625
"3778",0.000244140625
"3779",0.0009765625
"3780",0.0625
"3781",0.00155597438736569
"3782",0.00907444262711671
"3783",0.00725955410169337
"3784",0.0163339967288101
"3785",0.000864430215203162
"3786",0.000864430215203162
"3787",0.000864430215203162
"3788",8.23455089928329e-05
"3789",0.00504135701506484
"3790",0.00725955410169337
"3791",0.0529221494013447
"3792",0.0762078951379363
"3793",0.0952598689224204
"3794",0.183673469387755
"3795",0.183673469387755
"3796",0.0113683022189318
"3797",0.0113683022189318
"3798",0.0337359433569346
"3799",0.0261115691591089
"3800",0.0337359433569346
"3801",0.0609269947045874
"3802",0.0342714345213304
"3803",0.186588921282799
"3804",0.0787172011661808
"3805",0.428571428571429
"3806",0.428571428571429
"3807",0.428571428571429
"3808",0.00472106495957103
"3809",0.0113683022189318
"3810",1.75250590222408e-05
"3811",0.00487212952239933
"3812",0.0146877576519988
"3813",0.0261115691591089
"3814",0.0082618636792493
"3815",0.0192776819182484
"3816",0.0082618636792493
"3817",0.079966680549771
"3818",0.0078125
"3819",0.0078125
"3820",0.0078125
"3821",0.015625
"3822",0.125
"3823",0.0625
"3824",0.0625
"3825",0.0625
"3826",0.03125
"3827",0.144
"3828",0.144
"3829",0.216
"3830",0.144
"3831",0.03456
"3832",0.05184
"3833",0.1296
"3834",0.216
"3835",0.1296
"3836",0.0777600000000001
"3837",0.0777600000000001
"3838",0.0777600000000001
"3839",0.0576
"3840",0.0576
"3841",0.0026555990397587
"3842",0.0144582614386863
"3843",0.0144582614386863
"3844",0.104956268221574
"3845",0.104956268221574
"3846",0.104956268221574
"3847",0.0787172011661808
"3848",0.125
"3849",0.0625
"3850",0.015625
"3851",0.0078125
"3852",0.0568957669549385
"3853",0.00323712829739068
"3854",0.125
"3855",0.125
"3856",0.015625
"3857",0.00390625
"3858",0.00390625
"3859",0.0078125
"3860",0.015625
"3861",0.0078125
"3862",0.00852622666419883
"3863",0.0149208966623479
"3864",0.0337359433569346
"3865",0.0787172011661808
"3866",0.139941690962099
"3867",0.139941690962099
"3868",0.0609269947045874
"3869",0.0348154255454785
"3870",0.00639466999814912
"3871",0.00852622666419883
"3872",0.00852622666419883
"3873",0.0609269947045874
"3874",0.106622240733028
"3875",0.0777600000000001
"3876",0.00746496000000001
"3877",0.01024
"3878",0.0186624
"3879",0.046656
"3880",0.046656
"3881",0.216
"3882",0.0625
"3883",0.0625
"3884",0.0625
"3885",0.0078125
"3886",0.015625
"3887",0.03125
"3888",0.03125
"3889",0.03125
"3890",0.125
"3891",0.03125
"3892",0.015625
"3893",0.03125
"3894",0.125
"3895",0.125
"3896",0.125
"3897",0.03125
"3898",0.03125
"3899",0.03125
"3900",0.0625
"3901",0.0625
"3902",0.0215463259474323
"3903",0.0896327159413186
"3904",0.233045061447428
"3905",0.0543100006650357
"3906",0.0543100006650357
"3907",0.233045061447428
"3908",0.0205671008435638
"3909",0.00076618421240016
"3910",0.00841653357321576
"3911",0.0568957669549385
"3912",0.03125
"3913",0.03125
"3914",0.0078125
"3915",0.0078125
"3916",0.015625
"3917",0.00390625
"3918",0.015625
"3919",0.015625
"3920",0.125
"3921",0.125
"3922",0.125
"3923",0.125
"3924",0.0113683022189318
"3925",0.00852622666419883
"3926",0.0609269947045874
"3927",0.0113683022189318
"3928",0.0261115691591089
"3929",0.0113683022189318
"3930",0.0198945288831306
"3931",0.0337359433569346
"3932",0.0787172011661808
"3933",0.015625
"3934",0.0078125
"3935",0.015625
"3936",0.015625
"3937",0.015625
"3938",0.0078125
"3939",0.015625
"3940",0.03125
"3941",0.03125
"3942",0.03125
"3943",0.125
"3944",0.6
"3945",0.216
"3946",0.216
"3947",0.216
"3948",0.046656
"3949",0.010077696
"3950",0.0777600000000001
"3951",0.01679616
"3952",0.5
"3953",0.00390625
"3954",0.00048828125
"3955",0.0009765625
"3956",0.00048828125
"3957",0.000244140625
"3958",0.0001220703125
"3959",0.0009765625
"3960",0.015625
"3961",0.0078125
"3962",0.0078125
"3963",0.015625
"3964",0.03125
"3965",0.125
"3966",0.015625
"3967",0.03125
"3968",0.125
"3969",0.666666666666667
"3970",0.666666666666667
